Año,Aerolinea,Mes,Pasajeros
2005,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,5,81074
2005,Aeromar,5,50177
2005,Aerovías Caribe S.A  de C.V,5,68011
2005,Aeroméxico (Aerovías de México),5,546077
2005,Aviacsa (Consorcio Aviaxsa),5,285714
2005,Avolar,5,0
2005,Grupo Aereo  Monterrey,5,52629
2005,Lineas Aereas Azteca,5,83064
2005,Mexicana (Mexicana de Aviación),5,400854
2006,ABC Aerolíneas,5,91308
2006,Aerocalifornia,5,0
2006,Aeroenlaces,5,0
2006,Aerolineas Mesoamericanas,5,0
2006,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,5,141142
2006,Aeromar,5,61460
2006,Aerovías Caribe S.A  de C.V,5,109756
2006,Aeroméxico (Aerovías de México),5,570452
2006,Aviacsa (Consorcio Aviaxsa),5,253034
2006,Avolar,5,23975
2006,Grupo  Aereo Monterrey,5,47903
2006,Lineas Aereas Azteca,5,103648
2006,Mexicana (Mexicana de Aviación),5,406467
2006,Vuela,5,63461
2007,Aeroméxico (Aerovías de México),5,493425
2007,Mexicana (Mexicana de Aviación),5,416603
2007,Aviacsa (Consorcio Aviaxsa),5,291193
2007,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,5,196781
2007,Vuela,5,164193
2007,Aerovías Caribe S.A  de C.V,5,177521
2007,ABC Aerolineas,5,145593
2007,Aerocalifornia,5,113646
2007,Aeroenlaces,5,115052
2007,Avolar,5,77499
2007,Aerolineas Mesoamericanas,5,66586
2007,Grupo Aereo  Monterrey,5,51595
2007,Aeromar,5,49604
2007,Lineas Aereas Azteca,5,0
2008,ABC Aerolineas,5,252068
2008,Aerocalifornia,5,94803
2008,Aeroenlaces,5,139639
2008,Aerolineas Mesoamericanas,5,85942
2008,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,5,249943
2008,Aeromar,5,37537
2008,Aerovías Caribe S.A  de C.V,5,239832
2008,Aeroméxico (Aerovías de México),5,404561
2008,Aviacsa (Consorcio Aviaxsa),5,237761
2008,Avolar,5,52515
2008,Grupo Aereo  Monterrey,5,62757
2008,Mexicana (Mexicana de Aviación),5,319588
2008,Vuela,5,301364
2009,Aeroméxico Connect (Aerolitoral),5,273301
2009,Aeroméxico (Aerovias de México),5,257472
2009,Click (Aerovías Caribe),5,187602
2009,Volaris (Concesionaria Vuela Cia de Aviación),5,230717
2009,Interjet (ABC Aerolíneas),5,169881
2009,Mexicana (Mexicana de Aviación),5,129322
2009,Vivaaerobus (Aeroenlaces),5,96517
2009,Aviacsa (Consorcio Aviaxsa),5,149890
2009,Magnicharters (Grupo Aéreo Monterrey),5,45569
2009,Aeromar,5,34010
2009,Mexicana Link,5,14796
2009,Aerocalifornia,5,0
2009,Alma (Aerolineas Mesoamericanas),5,0
2009,Avolar,5,0
2010,Aeroméxico Connect (Aerolitoral),5,366800
2010,Click (Aerovías Caribe),5,336228
2010,Aeroméxico (Aerovías de México),5,306946
2010,Interjet (ABC Aerolíneas),5,283742
2010,Volaris (Concesionaria Vuela Cia de Aviación),5,291862
2010,Mexicana (Mexicana de Aviación),5,192669
2010,Vivaaerobus (Aeroenlaces),5,186067
2010,Mexicana Link ,5,69939
2010,Aeromar,5,54238
2010,Magnicharters (Grupo Aéreo Monterrey),5,62072
2010,Aeroméxico Travel,5,0
2011,Interjet (ABC Aerolíneas),5,540569
2011,Aeroméxico Connect (Aerolitoral),5,444788
2011,Aeroméxico (Aerovías de México),5,451903
2011,Volaris (Concesionaria Vuela Cia de Aviación),5,353558
2011,Vivaaerobus (Aeroenlaces),5,250489
2011,Magnicharters (Grupo Aéreo Monterrey),5,79271
2011,Aeromar,5,55350
2012,Interjet (ABC Aerolíneas),5,527747
2012,Aeroméxico Connect (Aerolitoral),5,448825
2012,Aeroméxico (Aerovías de México),5,450841
2012,Volaris (Concesionaria Vuela Cia de Aviación),5,457399
2012,Vivaaerobus (Aeroenlaces),5,288537
2012,Magnicharters (Grupo Aéreo Monterrey),5,83436
2012,Aeromar,5,47364
2013,Interjet (ABC Aerolíneas),5,628241
2013,Aeroméxico Connect (Aerolitoral),5,455092
2013,Aeroméxico (Aerovías de México),5,424925
2013,Volaris (Concesionaria Vuela Cia de Aviación),5,569655
2013,Vivaaerobus (Aeroenlaces),5,299470
2013,Magnicharters (Grupo Aéreo Monterrey),5,70739
2013,Aeromar,5,46386
2014,Aéreo Calafia,5,0
2014,Aeromar,5,45524
2014,Aeroméxico (Aerovías de México),5,466697
2014,Aeroméxico Connect (Aerolitoral),5,552774
2014,Interjet (ABC Aerolíneas),5,668312
2014,Magnicharters (Grupo Aéreo Monterrey),5,81242
2014,Transportes Aéreos Regionales (TAR),5,7535
2014,Vivaaerobus (Aeroenlaces),5,329854
2014,Volaris (Concesionaria Vuela Cia de Aviación),5,631041
2015,Aéreo Calafia,5,6173
2015,Aeromar,5,40856
2015,Aeroméxico (Aerovías de México),5,503476
2015,Aeroméxico Connect (Aerolitoral),5,595011
2015,Interjet (ABC Aerolíneas),5,776377
2015,Magnicharters (Grupo Aéreo Monterrey),5,100804
2015,Transportes Aéreos Regionales (TAR),5,18730
2015,Vivaaerobus (Aeroenlaces),5,330071
2015,Volaris (Concesionaria Vuela Cia de Aviación),5,739457
2016,Aéreo Calafia,5,16473
2016,Aeromar,5,42466
2016,Aeroméxico (Aerovías de México),5,478999
2016,Aeroméxico Connect (Aerolitoral),5,627584
2016,Interjet (ABC Aerolíneas),5,748776
2016,Magnicharters (Grupo Aéreo Monterrey),5,69450
2016,Transportes Aéreos Regionales (TAR),5,52396
2016,Vivaaerobus (Aeroenlaces),5,447809
2016,Volaris (Concesionaria Vuela Cia de Aviación),5,964664
2017,Aéreo Calafia,5,15515
2017,Aeromar,5,60557
2017,Aeroméxico (Aerovías de México),5,501983
2017,Aeroméxico Connect (Aerolitoral),5,624144
2017,Interjet (ABC Aerolíneas),5,833879
2017,Magnicharters (Grupo Aéreo Monterrey),5,79118
2017,Transportes Aéreos Regionales (TAR),5,47523
2017,Vivaaerobus (Aeroenlaces),5,624453
2017,Volaris (Concesionaria Vuela Cia de Aviación),5,1029366
2018,Aéreo Calafia,5,26212
2018,Aeromar,5,53374
2018,Aeroméxico (Aerovías de México),5,482920
2018,Aeroméxico Connect (Aerolitoral),5,682817
2018,Interjet (ABC Aerolíneas),5,891111
2018,Magnicharters (Grupo Aéreo Monterrey),5,84998
2018,Transportes Aéreos Regionales (TAR),5,49481
2018,Vivaaerobus (Aeroenlaces),5,741061
2018,Volaris (Concesionaria Vuela Cia de Aviación),5,1151153
2019,Aéreo Calafia,5,24578
2019,Aeromar,5,60054
2019,Aeroméxico (Aerovías de México),5,452122
2019,Aeroméxico Connect (Aerolitoral),5,678490
2019,Interjet (ABC Aerolíneas),5,976900
2019,Magnicharters (Grupo Aéreo Monterrey),5,74030
2019,Transportes Aéreos Regionales (TAR),5,51746
2019,Vivaaerobus (Aeroenlaces),5,897442
2019,Volaris (Concesionaria Vuela Cia de Aviación),5,1489027
2020,Aéreo Calafia,5,1324
2020,Aeromar,5,4612
2020,Aeroméxico (Aerovías de México),5,42846
2020,Aeroméxico Connect (Aerolitoral),5,79528
2020,Interjet (ABC Aerolíneas),5,14835
2020,Magnicharters (Grupo Aéreo Monterrey),5,0
2020,Transportes Aéreos Regionales (TAR),5,1040
2020,Vivaaerobus (Aeroenlaces),5,90419
2020,Volaris (Concesionaria Vuela Cia de Aviación),5,151037
2021,Volaris (Concesionaria Vuela Cia de Aviación),5,1600569
2021,Vivaaerobus (Aeroenlaces),5,1070110
2021,Aeroméxico (Aerovías de México),5,541035
2021,Aeroméxico Connect (Aerolitoral),5,493698
2021,Magnicharters (Grupo Aéreo Monterrey),5,45166
2021,Aeromar,5,31125
2021,Transportes Aéreos Regionales (TAR),5,20712
2021,Aéreo Calafia,5,16431
2022,Volaris (Concesionaria Vuela Cia de Aviación),5,1950855
2022,Vivaaerobus (Aeroenlaces),5,1474595
2022,Aeroméxico (Aerovías de México),5,911120
2022,Aeroméxico Connect (Aerolitoral),5,411957
2022,Aeromar,5,32917
2022,Magnicharters (Grupo Aéreo Monterrey),5,36048
2022,Transportes Aéreos Regionales (TAR),5,32934
2022,Aéreo Calafia,5,14051
2023,Volaris (Concesionaria Vuela Cia de Aviación),5,2050061
2023,Vivaaerobus (Aeroenlaces),5,1729355
2023,Aeroméxico (Aerovías de México),5,991375
2023,Aeroméxico Connect (Aerolitoral),5,444408
2023,Magnicharters (Grupo Aéreo Monterrey),5,22311
2023,Transportes Aéreos Regionales (TAR),5,22530
2023,Aéreo Calafia,5,10045
2023,Aeromar,5,0
2023,Aerus,5,866
1992,Aeroméxico (Aerovías de México),6,447570
1992,Mexicana (Mexicana de Aviación),6,422408
1992,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",6,36307
1992,Aerocalifornia,6,53849
1992,Aviacsa (Consorcio Aviaxsa),6,25439
1992,Servicios Aereos Rutas Oriente  (S.A.R.O),6,25577
1992,Aerovías Caribe S.A  de C.V,6,16391
1992,Aeromar,6,19524
1992,Aviación del Noroeste S.A de C.V,6,9558
1992,Aerocozumel,6,11380
1992,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,10918
1992,Aerovías de Poniente S.A de C.V,6,6343
1992,Aero Sudpacifico S.A.,6,1305
1992,Aeromonterrey,6,1806
1992,Aerolineas Morelos S.A (Aeromorelos),6,1448
1992,Transportes Aéreos  Gane S.A  de C.V,6,622
1992,Servicio Aéreo Leo López S.A. de C.V,6,481
1993,Aero Sudpacifico S.A.,6,1714
1993,Aerocalifornia,6,58642
1993,Aerocozumel,6,11157
1993,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,15247
1993,Aeromar,6,22727
1993,Aeromonterrey,6,0
1993,Aerolineas Morelos S.A (Aeromorelos),6,1547
1993,Aerovías Caribe S.A  de C.V,6,16391
1993,Aeroméxico (Aerovías de México),6,443064
1993,Aerovías de Poniente S.A de C.V,6,18267
1993,Aviación del Noroeste S.A de C.V,6,17585
1993,Aviacsa (Consorcio Aviaxsa),6,29284
1993,Mexicana (Mexicana de Aviación),6,372666
1993,"Pal Aerolineas, S.A. de C.V.",6,0
1993,Servicios Aereos Rutas Oriente  (S.A.R.O),6,45820
1993,Servicio Aéreo Leo López S.A. de C.V,6,382
1993,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",6,79306
1993,Transportes Aéreos  Gane S.A  de C.V,6,482
1994,Aero Sudpacifico S.A.,6,2070
1994,Aerocalifornia,6,58701
1994,Aerocozumel,6,12185
1994,Aeroejecutivo S.A de C.V ,6,0
1994,Aerolineas Internacionales,6,5359
1994,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,15648
1994,Aeromar,6,27808
1994,Aerolineas Morelos S.A (Aeromorelos),6,1354
1994,Aerovías Caribe S.A  de C.V,6,16371
1994,Aeroméxico (Aerovías de México),6,568273
1994,Aerovías de Poniente S.A de C.V,6,22872
1994,Aviación del Noroeste S.A de C.V,6,2882
1994,Aviacsa (Consorcio Aviaxsa),6,31703
1994,Lineas Aereas Allegro,6,0
1994,Mexicana (Mexicana de Aviación),6,407021
1994,"Pal Aerolineas, S.A. de C.V.",6,2526
1994,Servicios Aereos Rutas Oriente  (S.A.R.O),6,68146
1994,Servicio Aéreo Leo López S.A. de C.V,6,1426
1994,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",6,161413
1994,Transportes Aéreos  Gane S.A  de C.V,6,600
1995,Aero Sudpacifico S.A.,6,1393
1995,Aerocalifornia,6,64891
1995,Aerocozumel,6,11301
1995,Aeroejecutivo S.A de C.V ,6,15075
1995,Aerolineas Internacionales,6,15555
1995,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,37854
1995,Aeromar,6,24003
1995,Aerolineas Morelos S.A (Aeromorelos),6,1285
1995,Aerovías Caribe S.A  de C.V,6,20465
1995,Aeroméxico (Aerovías de México),6,434664
1995,Aviación del Noroeste S.A de C.V,6,0
1995,Aviacsa (Consorcio Aviaxsa),6,37467
1995,Lineas Aereas Allegro,6,1708
1995,Mexicana (Mexicana de Aviación),6,362131
1995,"Pal Aerolineas, S.A. de C.V.",6,0
1995,Servicios Aereos Rutas Oriente  (S.A.R.O),6,0
1995,Servicio Aéreo Leo López S.A. de C.V,6,0
1995,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",6,96931
1995,Transportes Aéreos  Gane S.A  de C.V,6,0
1996,Aero Cuahonte S.A de C.V,6,0
1996,Aero Sudpacifico S.A.,6,1475
1996,Aerocalifornia,6,72354
1996,Aerocozumel,6,12325
1996,Aeroejecutivo S.A de C.V ,6,15667
1996,Aerolineas Internacionales,6,13575
1996,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,45728
1996,Aeromar,6,25192
1996,Aerolineas Morelos S.A (Aeromorelos),6,1280
1996,Aerovías Caribe S.A  de C.V,6,31881
1996,Aeroméxico (Aerovías de México),6,421147
1996,Aviación del Noroeste S.A de C.V,6,441
1996,Aviacsa (Consorcio Aviaxsa),6,30435
1996,Lineas Aereas Allegro,6,2543
1996,Mexicana (Mexicana de Aviación),6,330417
1996,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",6,68841
1997,Aero Cuahonte S.A de C.V,6,3335
1997,Aerocalifornia,6,91322
1997,Aerocozumel,6,10858
1997,Aeroejecutivo S.A de C.V ,6,16006
1997,Aerolineas Internacionales,6,20056
1997,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,57767
1997,Aeromar,6,31477
1997,Aerolineas Morelos S.A (Aeromorelos),6,0
1997,Aerovías Caribe S.A  de C.V,6,28152
1997,Aeroméxico (Aerovías de México),6,468826
1997,Aviacsa (Consorcio Aviaxsa),6,33613
1997,Lineas Aereas Allegro,6,2315
1997,Mexicana (Mexicana de Aviación),6,372417
1997,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",6,69030
1998,Aero Cuahonte S.A de C.V,6,2837
1998,Aerocalifornia,6,127773
1998,Aerocozumel,6,9917
1998,Aeroejecutivo S.A de C.V ,6,7149
1998,Aerolineas Internacionales,6,22035
1998,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,55818
1998,Aeromar,6,32295
1998,Aerovías Caribe S.A  de C.V,6,33653
1998,Aeroméxico (Aerovías de México),6,490563
1998,Aviacsa (Consorcio Aviaxsa),6,57599
1998,Lineas Aereas Allegro,6,2894
1998,Mexicana (Mexicana de Aviación),6,374755
1998,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",6,110490
1999,Aero Cuahonte S.A de C.V,6,3419
1999,Aerocalifornia,6,130870
1999,Aerocozumel,6,13236
1999,Aeroejecutivo S.A de C.V ,6,3240
1999,Aerolineas Internacionales,6,32043
1999,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,62534
1999,Aeromar,6,33788
1999,Aerovías Caribe S.A  de C.V,6,42430
1999,Aeroméxico (Aerovías de México),6,553259
1999,Aviacsa (Consorcio Aviaxsa),6,84815
1999,Lineas Aereas Allegro,6,9071
1999,Mexicana (Mexicana de Aviación),6,379462
1999,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",6,163032
2000,Aeroméxico (Aerovías de México),6,582518
2000,Mexicana (Mexicana de Aviación),6,444833
2000,Aerocalifornia,6,105661
2000,Aviacsa (Consorcio Aviaxsa),6,108582
2000,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,59692
2000,Aeromar,6,45579
2000,Aerovías Caribe S.A  de C.V,6,32506
2000,Aerolineas Internacionales,6,23920
2000,Lineas Aereas Allegro,6,11823
2000,Aerocozumel,6,9764
2000,Aero Cuahonte S.A de C.V,6,2722
2000,Aeroejecutivo S.A de C.V ,6,2281
2001,Aero Cuahonte S.A de C.V,6,2246
2001,Aerocalifornia,6,131957
2001,Aerocozumel,6,6785
2001,Aerolineas Internacionales,6,34315
2001,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,68386
2001,Aeromar,6,35827
2001,Aerovías Caribe S.A  de C.V,6,30695
2001,Aeroméxico (Aerovías de México),6,548515
2001,Aviacsa (Consorcio Aviaxsa),6,122104
2001,Grupo  Aereo Monterrey,6,35555
2001,Lineas Aereas Allegro,6,24098
2001,Lineas Aereas Azteca,6,6134
2001,Mexicana (Mexicana de Aviación),6,434961
2002,Aero Cuahonte S.A de C.V,6,944
2002,Aerocalifornia,6,118639
2002,Aerocozumel,6,4588
2002,Aerolineas Internacionales,6,30504
2002,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,61602
2002,Aeromar,6,35572
2002,Aerovías Caribe S.A  de C.V,6,33763
2002,Aeroméxico (Aerovías de México),6,530520
2002,Aviacsa (Consorcio Aviaxsa),6,130789
2002,Grupo  Aereo Monterrey,6,36201
2002,Lineas Aereas Allegro,6,21770
2002,Lineas Aereas Azteca,6,22026
2002,Mexicana (Mexicana de Aviación),6,373795
2003,Aero Cuahonte S.A de C.V,6,368
2003,Aerocalifornia,6,140008
2003,Aerocozumel,6,2393
2003,Aerolineas Internacionales,6,0
2003,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,71817
2003,Aeromar,6,50129
2003,Aerovías Caribe S.A  de C.V,6,54816
2003,Aeroméxico (Aerovías de México),6,554130
2003,Aviacsa (Consorcio Aviaxsa),6,171935
2003,Grupo  Aereo Monterrey,6,43409
2003,Lineas Aereas Allegro,6,26797
2003,Lineas Aereas Azteca,6,40891
2003,Mexicana (Mexicana de Aviación),6,422219
2004,Aero Cuahonte S.A de C.V,6,279
2004,Aerocalifornia,6,139098
2004,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,82487
2004,Aeromar,6,48501
2004,Aerovías Caribe S.A  de C.V,6,59895
2004,Aeroméxico (Aerovías de México),6,551455
2004,Aviacsa (Consorcio Aviaxsa),6,216166
2004,Grupo  Aereo Monterrey,6,66613
2004,Lineas Aereas Azteca,6,48913
2004,Mexicana (Mexicana de Aviación),6,407675
2005,ABC Aerolineas,6,0
2005,Aerocalifornia,6,157572
2005,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,78196
2005,Aeromar,6,49907
2005,Aerovías Caribe S.A  de C.V,6,68456
2005,Aeroméxico (Aerovías de México),6,544255
2005,Aviacsa (Consorcio Aviaxsa),6,264373
2005,Avolar,6,0
2005,Grupo Aereo  Monterrey,6,59089
2005,Lineas Aereas Azteca,6,83331
2005,Mexicana (Mexicana de Aviación),6,392680
2006,ABC Aerolíneas,6,109805
2006,Aerocalifornia,6,0
2006,Aeroenlaces,6,0
2006,Aerolineas Mesoamericanas,6,3173
2006,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,133874
2006,Aeromar,6,56503
2006,Aerovías Caribe S.A  de C.V,6,115629
2006,Aeroméxico (Aerovías de México),6,509724
2006,Aviacsa (Consorcio Aviaxsa),6,232588
2006,Avolar,6,32719
2006,Grupo  Aereo Monterrey,6,56656
2006,Lineas Aereas Azteca,6,92061
2006,Mexicana (Mexicana de Aviación),6,388097
2006,Vuela,6,81340
2007,Aeroméxico (Aerovías de México),6,440063
2007,Mexicana (Mexicana de Aviación),6,390246
2007,Aviacsa (Consorcio Aviaxsa),6,246021
2007,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,197719
2007,Vuela,6,191800
2007,Aerovías Caribe S.A  de C.V,6,171550
2007,ABC Aerolineas,6,154694
2007,Aerocalifornia,6,117324
2007,Aeroenlaces,6,116730
2007,Avolar,6,78599
2007,Aerolineas Mesoamericanas,6,70606
2007,Grupo Aereo  Monterrey,6,62000
2007,Aeromar,6,46987
2007,Lineas Aereas Azteca,6,0
2008,ABC Aerolineas,6,247312
2008,Aerocalifornia,6,83992
2008,Aeroenlaces,6,124340
2008,Aerolineas Mesoamericanas,6,83034
2008,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,6,243625
2008,Aeromar,6,37405
2008,Aerovías Caribe S.A  de C.V,6,244593
2008,Aeroméxico (Aerovías de México),6,404490
2008,Aviacsa (Consorcio Aviaxsa),6,216622
2008,Avolar,6,42769
2008,Grupo Aereo  Monterrey,6,29378
2008,Mexicana (Mexicana de Aviación),6,310861
2008,Vuela,6,276994
2009,Aeroméxico Connect (Aerolitoral),6,367932
2009,Aeroméxico (Aerovias de México),6,304377
2009,Click (Aerovías Caribe),6,295966
2009,Volaris (Concesionaria Vuela Cia de Aviación),6,237943
2009,Interjet (ABC Aerolíneas),6,234752
2009,Mexicana (Mexicana de Aviación),6,174071
2009,Vivaaerobus (Aeroenlaces),6,136749
2009,Aviacsa (Consorcio Aviaxsa),6,119381
2009,Magnicharters (Grupo Aéreo Monterrey),6,60484
2009,Aeromar,6,47687
2009,Mexicana Link,6,21110
2009,Aerocalifornia,6,0
2009,Alma (Aerolineas Mesoamericanas),6,0
2009,Avolar,6,0
2010,Aeroméxico Connect (Aerolitoral),6,344486
2010,Click (Aerovías Caribe),6,324482
2010,Aeroméxico (Aerovías de México),6,304378
2010,Interjet (ABC Aerolíneas),6,262167
2010,Volaris (Concesionaria Vuela Cia de Aviación),6,282727
2010,Mexicana (Mexicana de Aviación),6,190260
2010,Vivaaerobus (Aeroenlaces),6,183169
2010,Mexicana Link ,6,63492
2010,Aeromar,6,53542
2010,Magnicharters (Grupo Aéreo Monterrey),6,28571
2010,Aeroméxico Travel,6,0
2011,Interjet (ABC Aerolíneas),6,491094
2011,Aeroméxico Connect (Aerolitoral),6,431404
2011,Aeroméxico (Aerovías de México),6,435337
2011,Volaris (Concesionaria Vuela Cia de Aviación),6,344627
2011,Vivaaerobus (Aeroenlaces),6,236998
2011,Magnicharters (Grupo Aéreo Monterrey),6,74977
2011,Aeromar,6,51526
2012,Interjet (ABC Aerolíneas),6,524167
2012,Aeroméxico Connect (Aerolitoral),6,464569
2012,Aeroméxico (Aerovías de México),6,429323
2012,Volaris (Concesionaria Vuela Cia de Aviación),6,497796
2012,Vivaaerobus (Aeroenlaces),6,295998
2012,Magnicharters (Grupo Aéreo Monterrey),6,82716
2012,Aeromar,6,44561
2013,Interjet (ABC Aerolíneas),6,652570
2013,Aeroméxico Connect (Aerolitoral),6,450787
2013,Aeroméxico (Aerovías de México),6,427631
2013,Volaris (Concesionaria Vuela Cia de Aviación),6,567463
2013,Vivaaerobus (Aeroenlaces),6,315614
2013,Magnicharters (Grupo Aéreo Monterrey),6,78682
2013,Aeromar,6,42502
2014,Aéreo Calafia,6,4291
2014,Aeromar,6,48054
2014,Aeroméxico (Aerovías de México),6,404596
2014,Aeroméxico Connect (Aerolitoral),6,514650
2014,Interjet (ABC Aerolíneas),6,661780
2014,Magnicharters (Grupo Aéreo Monterrey),6,85715
2014,Transportes Aéreos Regionales (TAR),6,7565
2014,Vivaaerobus (Aeroenlaces),6,328870
2014,Volaris (Concesionaria Vuela Cia de Aviación),6,628082
2015,Aéreo Calafia,6,5668
2015,Aeromar,6,41281
2015,Aeroméxico (Aerovías de México),6,469561
2015,Aeroméxico Connect (Aerolitoral),6,560182
2015,Interjet (ABC Aerolíneas),6,786704
2015,Magnicharters (Grupo Aéreo Monterrey),6,104949
2015,Transportes Aéreos Regionales (TAR),6,18332
2015,Vivaaerobus (Aeroenlaces),6,327519
2015,Volaris (Concesionaria Vuela Cia de Aviación),6,752478
2016,Aéreo Calafia,6,13610
2016,Aeromar,6,41412
2016,Aeroméxico (Aerovías de México),6,462943
2016,Aeroméxico Connect (Aerolitoral),6,620249
2016,Interjet (ABC Aerolíneas),6,743613
2016,Magnicharters (Grupo Aéreo Monterrey),6,88111
2016,Transportes Aéreos Regionales (TAR),6,48941
2016,Vivaaerobus (Aeroenlaces),6,474827
2016,Volaris (Concesionaria Vuela Cia de Aviación),6,974432
2017,Aéreo Calafia,6,14853
2017,Aeromar,6,54350
2017,Aeroméxico (Aerovías de México),6,500516
2017,Aeroméxico Connect (Aerolitoral),6,638441
2017,Interjet (ABC Aerolíneas),6,831042
2017,Magnicharters (Grupo Aéreo Monterrey),6,80728
2017,Transportes Aéreos Regionales (TAR),6,44922
2017,Vivaaerobus (Aeroenlaces),6,676930
2017,Volaris (Concesionaria Vuela Cia de Aviación),6,991883
2018,Aéreo Calafia,6,26323
2018,Aeromar,6,45088
2018,Aeroméxico (Aerovías de México),6,457078
2018,Aeroméxico Connect (Aerolitoral),6,710526
2018,Interjet (ABC Aerolíneas),6,837443
2018,Magnicharters (Grupo Aéreo Monterrey),6,75066
2018,Transportes Aéreos Regionales (TAR),6,48032
2018,Vivaaerobus (Aeroenlaces),6,746330
2018,Volaris (Concesionaria Vuela Cia de Aviación),6,1141341
2019,Aéreo Calafia,6,24034
2019,Aeromar,6,63902
2019,Aeroméxico (Aerovías de México),6,401152
2019,Aeroméxico Connect (Aerolitoral),6,650497
2019,Interjet (ABC Aerolíneas),6,922114
2019,Magnicharters (Grupo Aéreo Monterrey),6,90790
2019,Transportes Aéreos Regionales (TAR),6,47162
2019,Vivaaerobus (Aeroenlaces),6,932901
2019,Volaris (Concesionaria Vuela Cia de Aviación),6,1423210
2020,Aéreo Calafia,6,1927
2020,Aeromar,6,8807
2020,Aeroméxico (Aerovías de México),6,116670
